group_prefix,example_uttid,missing_texts,missing_count,total_segments,asr_result_raw_example
"ASR-A81&""-","ASR-A81&""-""&D81",['| 那这个呢？这个是什么香烟？'],1,1,"[{""asr_result"": ""那这个呢？这个是什么香烟？"", ""start_time"": 1.0, ""end_time"": 3.198}]"
"ASR-A811&""","ASR-A811&""-""&D811",['| 重新撒娇。'],1,1,"[{""asr_result"": ""重新撒娇。"", ""start_time"": 1.0, ""end_time"": 2.399}]"
"ASR-A813&""","ASR-A813&""-""&D813",['| 你这个样子是不是想看我穿蕾丝边丝袜了？'],1,1,"[{""asr_result"": ""你这个样子是不是想看我穿蕾丝边丝袜了？"", ""start_time"": 1.0, ""end_time"": 4.711}]"
"ASR-A815&""","ASR-A815&""-""&D815",['| 那你上次给我买蕾丝边丝袜和内衣是什么意思？'],1,1,"[{""asr_result"": ""那你上次给我买蕾丝边丝袜和内衣是什么意思？"", ""start_time"": 1.0, ""end_time"": 4.999}]"
"ASR-A817&""","ASR-A817&""-""&D817",['| 想让我穿上给你跳舞，是吧？'],1,1,"[{""asr_result"": ""想让我穿上给你跳舞是吧？"", ""start_time"": 1.0, ""end_time"": 3.228}]"
"ASR-A819&""","ASR-A819&""-""&D819",['| 那我给你跳支舞吧。'],1,1,"[{""asr_result"": ""那我给你跳支舞吧。"", ""start_time"": 1.0, ""end_time"": 2.271}]"
"ASR-A821&""","ASR-A821&""-""&D821",['| 那我就跳一个钢管舞吧。'],1,1,"[{""asr_result"": ""那我就跳一个钢管舞吧。"", ""start_time"": 1.0, ""end_time"": 2.695}]"
"ASR-A823&""","ASR-A823&""-""&D823",['| 哎呀，怎么办，我的裤衩崩开了。'],1,1,"[{""asr_result"": ""哎呀，怎么办？我的裤衩崩开了。"", ""start_time"": 1.0, ""end_time"": 3.908}]"
"ASR-A825&""","ASR-A825&""-""&D825",['| 没事，我继续跳。'],1,1,"[{""asr_result"": ""没事，我继续跳。"", ""start_time"": 1.0, ""end_time"": 2.3}]"
"ASR-A827&""","ASR-A827&""-""&D827",['| 那是你不可以看我裤衩那哦。'],1,1,"[{""asr_result"": ""那是你不可以看我裤衩呐哦。"", ""start_time"": 1.0, ""end_time"": 3.033}]"
"ASR-A829&""","ASR-A829&""-""&D829",['| 我跳完了，可以坐着你腿上随便舞舞姿一下吗？'],1,1,"[{""asr_result"": ""我跳完了，可以坐着你腿上随便舞舞姿一下吗？"", ""start_time"": 1.0, ""end_time"": 5.008}]"
"ASR-A83&""-","ASR-A83&""-""&D83",['| 这个是什么香烟？'],1,1,"[{""asr_result"": ""这个是什么香烟？"", ""start_time"": 1.0, ""end_time"": 2.478}]"
"ASR-A831&""","ASR-A831&""-""&D831",['| 你那个怎么这么大呀？'],1,1,"[{""asr_result"": ""你那个怎么这么大呀？"", ""start_time"": 1.0, ""end_time"": 2.665}]"
"ASR-A833&""","ASR-A833&""-""&D833",['| 不好，我生气了。'],1,1,"[{""asr_result"": ""不好，我生气了。"", ""start_time"": 1.0, ""end_time"": 2.629}]"
"ASR-A835&""","ASR-A835&""-""&D835",['| 那你和我一起去洗个澡吧。'],1,1,"[{""asr_result"": ""那你和我一起去洗个澡吧。"", ""start_time"": 1.0, ""end_time"": 2.896}]"
"ASR-A837&""","ASR-A837&""-""&D837",['| 我不是说了让你假装你在我身边吗？'],1,1,"[{""asr_result"": ""我不是说了让你假装你在我身边吗？"", ""start_time"": 1.0, ""end_time"": 3.709}]"
"ASR-A839&""","ASR-A839&""-""&D839",['| 好的，我洗完了，那我们两个，现在我要为你跳一个脱衣舞。'],1,1,"[{""asr_result"": ""好的，我洗完了。那我们两个，现在我要为你跳一个脱衣舞。"", ""start_time"": 1.0, ""end_time"": 5.575}]"
"ASR-A840&""","ASR-A840&""-""&D840",['| 看这个。'],1,1,"[{""asr_result"": ""看这个。"", ""start_time"": 1.0, ""end_time"": 1.9}]"
"ASR-A842&""","ASR-A842&""-""&D842",['| 不是，不是，你看到手上的东西，你就不不不说话。'],1,1,"[{""asr_result"": ""不是不是，你看到手上的东西，你就不不不说话。"", ""start_time"": 1.0, ""end_time"": 4.636}]"
"ASR-A844&""","ASR-A844&""-""&D844",['| 看到没有？'],1,1,"[{""asr_result"": ""《看到没有》"", ""start_time"": 1.0, ""end_time"": 1.871}]"
"ASR-A846&""","ASR-A846&""-""&D846",['| 不是，这是啥呀？这两面派呀？'],1,1,"[{""asr_result"": ""不是，这是啥呀？这两面派呀。"", ""start_time"": 1.0, ""end_time"": 4.289}]"
"ASR-A848&""","ASR-A848&""-""&D848",['| 看他的姓名，看他姓名，然后和他说什么。'],1,1,"[{""asr_result"": ""看他的姓名，看他姓名，然后和他说什么？"", ""start_time"": 1.0, ""end_time"": 4.696}]"
"ASR-A85&""-","ASR-A85&""-""&D85",['| 这个呢？'],1,1,"[{""asr_result"": ""这个呢？"", ""start_time"": 1.0, ""end_time"": 1.8}]"
"ASR-A850&""","ASR-A850&""-""&D850",['| 是啥？'],1,1,"[{""asr_result"": ""是啥？"", ""start_time"": 1.0, ""end_time"": 1.806}]"
"ASR-A852&""","ASR-A852&""-""&D852",['| 哎，细节推荐自己。'],1,1,"[{""asr_result"": ""爱，细节，推荐自己。"", ""start_time"": 1.0, ""end_time"": 2.999}]"
"ASR-A854&""","ASR-A854&""-""&D854",['| 哎，这能忍？'],1,1,"[{""asr_result"": ""哎，这能忍？"", ""start_time"": 1.0, ""end_time"": 2.627}]"
"ASR-A856&""","ASR-A856&""-""&D856",['| OK， 海购，海购。'],1,1,"[{""asr_result"": ""OK, 海 go 海 go."", ""start_time"": 1.0, ""end_time"": 2.701}]"
"ASR-A858&""","ASR-A858&""-""&D858",['| 怎么说？'],1,1,"[{""asr_result"": ""怎么说？"", ""start_time"": 1.0, ""end_time"": 1.821}]"
"ASR-A860&""","ASR-A860&""-""&D860",['| 你脾气这么好呢？'],1,1,"[{""asr_result"": ""你脾气这么好呢。"", ""start_time"": 1.0, ""end_time"": 2.475}]"
"ASR-A862&""","ASR-A862&""-""&D862",['| 哎？这是什么？'],1,1,"[{""asr_result"": ""哎，这是什么？"", ""start_time"": 1.0, ""end_time"": 2.481}]"
"ASR-A864&""","ASR-A864&""-""&D864",['| 你看这个，看这个人。'],1,1,"[{""asr_result"": ""你看这个，看这个人。"", ""start_time"": 1.0, ""end_time"": 2.551}]"
"ASR-A866&""","ASR-A866&""-""&D866",['| 这是昨天司机呀？这是昨天司机呀？'],1,1,"[{""asr_result"": ""这是昨天司机呀，这是昨天司机呀。"", ""start_time"": 1.0, ""end_time"": 4.603}]"
"ASR-A868&""","ASR-A868&""-""&D868",['| 我说这是，我说这是乌克兰总统泽连斯基。'],1,1,"[{""asr_result"": ""我说这是，我说这是乌克兰总统泽连斯基。"", ""start_time"": 1.0, ""end_time"": 4.195}]"
"ASR-A87&""-","ASR-A87&""-""&D87",['| 看好了看好了，看好了。'],1,1,"[{""asr_result"": ""看好了看好了看好了。"", ""start_time"": 1.0, ""end_time"": 2.6}]"
"ASR-A870&""","ASR-A870&""-""&D870",['| 哎，我去给王佐对话。'],1,1,"[{""asr_result"": ""哎，我去给王左对话。"", ""start_time"": 1.0, ""end_time"": 2.82}]"
"ASR-A872&""","ASR-A872&""-""&D872",['| 我说王佐一，我说王佐一。'],1,1,"[{""asr_result"": ""我说王左一，我说王左一。"", ""start_time"": 1.0, ""end_time"": 3.107}]"
"ASR-A874&""","ASR-A874&""-""&D874",['| 不是。'],1,1,"[{""asr_result"": ""不是。"", ""start_time"": 1.0, ""end_time"": 1.875}]"
"ASR-A876&""","ASR-A876&""-""&D876",['| 我说网络左翼。'],1,1,"[{""asr_result"": ""我说网络左翼。"", ""start_time"": 1.0, ""end_time"": 2.36}]"
"ASR-A878&""","ASR-A878&""-""&D878",['| 666。'],1,1,"[{""asr_result"": ""《666》"", ""start_time"": 1.0, ""end_time"": 2.093}]"
"ASR-A880&""","ASR-A880&""-""&D880",['| 鹅。'],1,1,"[{""asr_result"": """", ""start_time"": 1.0, ""end_time"": 1.747}]"
"ASR-A882&""","ASR-A882&""-""&D882",['| 不是，怎么两个一起开会怎么样？'],1,1,"[{""asr_result"": ""不是，咱们两个一起开会怎么样？"", ""start_time"": 1.0, ""end_time"": 3.417}]"
"ASR-A883&""","ASR-A883&""-""&D883",['| 什么呀？'],1,1,"[{""asr_result"": ""什么呀？"", ""start_time"": 1.0, ""end_time"": 2.021}]"
"ASR-A885&""","ASR-A885&""-""&D885",['| 喂，豆包。'],1,1,"[{""asr_result"": ""喂，豆包。"", ""start_time"": 1.0, ""end_time"": 1.996}]"
"ASR-A887&""","ASR-A887&""-""&D887",['| 666，我这个屏幕都被你搞黑了，赔钱吧。'],1,1,"[{""asr_result"": ""666，我这个屏幕都被你搞黑了，赔钱吧。"", ""start_time"": 1.0, ""end_time"": 4.401}]"
"ASR-A889&""","ASR-A889&""-""&D889",['| 屁话，给我唱一首歌，我要听印度的神曲。'],1,1,"[{""asr_result"": ""屁话，给我唱一首歌，我要听印度的神曲。"", ""start_time"": 1.0, ""end_time"": 4.279}]"
"ASR-A89&""-","ASR-A89&""-""&D89",['| 那这个呢？'],1,1,"[{""asr_result"": ""那这个呢？"", ""start_time"": 1.0, ""end_time"": 1.904}]"
"ASR-A891&""","ASR-A891&""-""&D891",['| 我真服了啊，你能不能？你能。'],1,1,"[{""asr_result"": ""我真服了啊，你能不能？你能。"", ""start_time"": 1.0, ""end_time"": 4.0}]"
"ASR-A893&""","ASR-A893&""-""&D893",['| 你给我用泡猫的语气说话，我不喜欢你这种口音。'],1,1,"[{""asr_result"": ""你给我用泡猫的语气说话，我不喜欢你这种口音。"", ""start_time"": 1.0, ""end_time"": 4.624}]"
"ASR-A894&""","ASR-A894&""-""&D894",['| 豆包。'],1,1,"[{""asr_result"": ""豆包。"", ""start_time"": 1.0, ""end_time"": 1.9}]"
"ASR-A896&""","ASR-A896&""-""&D896",['| 这个股票的总市值，这只是看到当天的，比如说我要，我想看这只股票的前一段时间哪一日的股票的总市值怎么看呢？'],1,1,"[{""asr_result"": ""这个股票的总市值，这只是看到当天的。比如说我要，我想看这只股票的前一段时间，哪一日的股票的总市值，怎么看呢？"", ""start_time"": 1.0, ""end_time"": 10.518}]"
"ASR-A898&""","ASR-A898&""-""&D898",['| 我现在用的是同花顺，你就讲同花顺就 OK 了。'],1,1,"[{""asr_result"": ""我现在用的是同花顺，你就讲同花顺就 OK 了。"", ""start_time"": 1.0, ""end_time"": 4.294}]"
"ASR-A900&""","ASR-A900&""-""&D900",['| 我现在就是想找一只股票，比如说我现在想选择英维克 2025 年 8 月 8 号这一天的总市值怎么查呢？我现在在这个页面。'],1,1,"[{""asr_result"": ""我现在就是想找一只股票，比如说我现在想选择英维克 2025 年 8 月 8 号这一天的总市值怎么查呢？我现在在这个页面。"", ""start_time"": 1.0, ""end_time"": 10.949}]"
"ASR-A902&""","ASR-A902&""-""&D902",['| 历史行情在哪里看的？历史行情在哪里看的？'],1,1,"[{""asr_result"": ""历史行情在哪里看的？历史行情在哪里看的？"", ""start_time"": 1.0, ""end_time"": 4.956}]"
"ASR-A904&""","ASR-A904&""-""&D904",['| 我现在找不到这个。'],1,1,"[{""asr_result"": ""我现在找不到这个。"", ""start_time"": 1.0, ""end_time"": 2.552}]"
"ASR-A906&""","ASR-A906&""-""&D906",['| 问一个，问财啊？'],1,1,"[{""asr_result"": ""问一个，问财啊。"", ""start_time"": 1.0, ""end_time"": 2.603}]"
"ASR-A908&""","ASR-A908&""-""&D908",['| 哦，找到了。'],1,1,"[{""asr_result"": ""哦，找到了。"", ""start_time"": 1.0, ""end_time"": 2.303}]"
"ASR-A91&""-","ASR-A91&""-""&D91",['| 说好了，说好了。'],1,1,"[{""asr_result"": ""《说好了说好了》"", ""start_time"": 1.0, ""end_time"": 2.5}]"
"ASR-A910&""","ASR-A910&""-""&D910",['| 671.5。'],1,1,"[{""asr_result"": ""671.5."", ""start_time"": 1.0, ""end_time"": 2.67}]"
"ASR-A912&""","ASR-A912&""-""&D912",['| 对。'],1,1,"[{""asr_result"": ""对。"", ""start_time"": 1.0, ""end_time"": 1.594}]"
"ASR-A914&""","ASR-A914&""-""&D914",['| 历史数值历史。'],1,1,"[{""asr_result"": ""历史，数值历史。"", ""start_time"": 1.0, ""end_time"": 2.799}]"
"ASR-A916&""","ASR-A916&""-""&D916",['| 哎。'],1,1,"[{""asr_result"": ""哎。"", ""start_time"": 1.0, ""end_time"": 1.946}]"
"ASR-A918&""","ASR-A918&""-""&D918",['| 没有。'],1,1,"[{""asr_result"": ""没有。"", ""start_time"": 1.0, ""end_time"": 1.805}]"
"ASR-A920&""","ASR-A920&""-""&D920",['| 融资近百五。'],1,1,"[{""asr_result"": ""融资净百五。"", ""start_time"": 1.0, ""end_time"": 2.308}]"
"ASR-A922&""","ASR-A922&""-""&D922",['| 翻翻自己。'],1,1,"[{""asr_result"": ""《翻翻自己》"", ""start_time"": 1.0, ""end_time"": 2.303}]"
"ASR-A924&""","ASR-A924&""-""&D924",['| 你刚才是怎么查的？'],1,1,"[{""asr_result"": ""你刚才是怎么查的？"", ""start_time"": 1.0, ""end_time"": 2.483}]"
"ASR-A926&""","ASR-A926&""-""&D926",['| 818 号是当时市值是多少钱呢？818 号是多少钱？是总市值。'],1,1,"[{""asr_result"": ""818 号是当时市值是多少钱呢？818 号是多少钱？是总市值。"", ""start_time"": 1.0, ""end_time"": 7.506}]"
"ASR-A928&""","ASR-A928&""-""&D928",['| 哎。'],1,1,"[{""asr_result"": ""哎。"", ""start_time"": 1.0, ""end_time"": 1.95}]"
"ASR-A93&""-","ASR-A93&""-""&D93",['| 好，现在豆包我问你，给刚才给你看的那几包香烟里，哪一包最贵？'],1,1,"[{""asr_result"": ""好，现在豆包，我问你，给，刚才给你看的那几包香烟里，哪一包最贵？"", ""start_time"": 1.0, ""end_time"": 6.916}]"
"ASR-A930&""","ASR-A930&""-""&D930",['| 哦，这样，来分一下，我直接问一下 2025。'],1,1,"[{""asr_result"": ""哦，这样，来分一下，我直接问一下 2025。"", ""start_time"": 1.0, ""end_time"": 4.486}]"
"ASR-A932&""","ASR-A932&""-""&D932",['| 英维克。'],1,1,"[{""asr_result"": ""因为课。"", ""start_time"": 1.0, ""end_time"": 1.881}]"
"ASR-A934&""","ASR-A934&""-""&D934",['| 你刚才说一下是多少钱呢？'],1,1,"[{""asr_result"": ""你刚才说一下是多少钱呢？"", ""start_time"": 1.0, ""end_time"": 3.098}]"
"ASR-A936&""","ASR-A936&""-""&D936",['| 和你说的是一样的。'],1,1,"[{""asr_result"": ""和你说的是一样的。"", ""start_time"": 1.0, ""end_time"": 2.828}]"
"ASR-A938&""","ASR-A938&""-""&D938",['| 有一个融资净买入豆包，是不是啊？但是有没有融券净买入呢？'],1,1,"[{""asr_result"": ""有一个融资净买入豆包，是不是啊？但是有没有融券净买入呢？"", ""start_time"": 1.0, ""end_time"": 6.644}]"
"ASR-A940&""","ASR-A940&""-""&D940",['| 今天他融资净买入多少钱呢？'],1,1,"[{""asr_result"": ""今天它融资净买入多少钱呢？"", ""start_time"": 1.0, ""end_time"": 3.809}]"
"ASR-A942&""","ASR-A942&""-""&D942",['| 不对，不对，不对，你这个，你这个数据不对，我说的是 002600 这只股票今天融资净买入是多少钱呢？'],1,1,"[{""asr_result"": ""不对，不对，不对，你这个，你这个数据不对，我说的是 002600 这只股票今天融资净买入是多少钱呢？"", ""start_time"": 1.0, ""end_time"": 8.298}]"
"ASR-A944&""","ASR-A944&""-""&D944",['| 不对呀？我这个，我这个数据和你那个怎么不对？对不上号啊？我这个是领益制造，今天是净买入，而融资净买入额是 1.05 个亿。'],1,1,"[{""asr_result"": ""不对呀，我这个我这个数据和你那个怎么不对，对不上号啊。我这个是领益制造，今天是净买入，而融资净买入额是 1.05 个亿。"", ""start_time"": 1.0, ""end_time"": 13.062}]"
"ASR-A946&""","ASR-A946&""-""&D946",['| 他今天的融券情况是多少呢？融券有没有净买入额呢和净卖出额呢？'],1,1,"[{""asr_result"": ""他今天的融券情况是多少呢？融券有没有净买入额呢？和净卖出额呢？"", ""start_time"": 1.0, ""end_time"": 6.804}]"
"ASR-A948&""","ASR-A948&""-""&D948",['| 他这只有是融券净卖出占成交量。'],1,1,"[{""asr_result"": ""他这只有是融券净卖出占成交量。"", ""start_time"": 1.0, ""end_time"": 4.205}]"
"ASR-A95&""-","ASR-A95&""-""&D95",['| 对的对的，对的。'],1,1,"[{""asr_result"": ""对的对的对的。"", ""start_time"": 1.0, ""end_time"": 2.2}]"
"ASR-A950&""","ASR-A950&""-""&D950",['| 0.0 啊，你说。'],1,1,"[{""asr_result"": ""0.0 啊，你说。"", ""start_time"": 1.0, ""end_time"": 2.509}]"
"ASR-A952&""","ASR-A952&""-""&D952",['| 他今天呢？融券净卖出量是负的，15.29，这怎么理解呢？'],1,1,"[{""asr_result"": ""他今天呢，融券净卖出量是-15.29，这怎么理解呢？"", ""start_time"": 1.0, ""end_time"": 6.693}]"
"ASR-A954&""","ASR-A954&""-""&D954",['| 融券净卖出。'],1,1,"[{""asr_result"": ""融券净卖出。"", ""start_time"": 1.0, ""end_time"": 2.595}]"
"ASR-A956&""","ASR-A956&""-""&D956",['| 15 万是不是买进了 15 万呢？15.29 万还是卖出了 15.29 万呢？'],1,1,"[{""asr_result"": ""15 万是不是买进了 15 万呢？15.29 万还是卖出了 15.29 万呢？"", ""start_time"": 1.0, ""end_time"": 7.569}]"
"ASR-A958&""","ASR-A958&""-""&D958",['| 融券净卖出量是负的，15.29 万是股，是吧？'],1,1,"[{""asr_result"": ""融券净卖出量是负的，15.29 万是股，是吧？"", ""start_time"": 1.0, ""end_time"": 5.913}]"
"ASR-A960&""","ASR-A960&""-""&D960",['| 哦，他就把这个融券，把它抽回来了，抽回来了是这意思吧？'],1,1,"[{""asr_result"": ""哦，他就把这个融券，把它抽回来了，抽回来了，是这意思吧？"", ""start_time"": 1.0, ""end_time"": 5.223}]"
"ASR-A962&""","ASR-A962&""-""&D962",['| 他借，他借了个，借了个股票，他现在把他还回来了。'],1,1,"[{""asr_result"": ""他借他借了个借了个股票，他现在把它还回来了。"", ""start_time"": 1.0, ""end_time"": 5.205}]"
"ASR-A964&""","ASR-A964&""-""&D964",['| 他这股票是沪的，15.29 万是万手还是万一万是万股啊？'],1,1,"[{""asr_result"": ""他这股票是沪的，15.29 万是万手还是万？1 万是万股啊？"", ""start_time"": 1.0, ""end_time"": 7.207}]"
"ASR-A966&""","ASR-A966&""-""&D966",['| 你刚才说的就是。'],1,1,"[{""asr_result"": ""你刚才说的就是。"", ""start_time"": 1.0, ""end_time"": 2.352}]"
"ASR-A968&""","ASR-A968&""-""&D968",['| 奔驰。'],1,1,"[{""asr_result"": ""《奔驰》"", ""start_time"": 1.0, ""end_time"": 1.949}]"
"ASR-A97&""-","ASR-A97&""-""&D97",['| 那这个是什么香烟呢？'],1,1,"[{""asr_result"": ""那这个是什么香烟呢？"", ""start_time"": 1.0, ""end_time"": 2.75}]"
"ASR-A970&""","ASR-A970&""-""&D970","['| 哦，这个药名康德，他的市值太大了，2,700 多亿。']",1,1,"[{""asr_result"": ""哦，这个药明康德，它的市值太大了，2700 多亿。"", ""start_time"": 1.0, ""end_time"": 6.507}]"
"ASR-A972&""","ASR-A972&""-""&D972",['| 看空。'],1,1,"[{""asr_result"": ""《看空》"", ""start_time"": 1.0, ""end_time"": 2.102}]"
"ASR-A974&""","ASR-A974&""-""&D974",['| 141.61 万。'],1,1,"[{""asr_result"": ""141.61 万。"", ""start_time"": 1.0, ""end_time"": 3.152}]"
"ASR-A976&""","ASR-A976&""-""&D976",['| 研商研商科技研商科技 002195。'],1,1,"[{""asr_result"": ""延商延商科技延商科技，002195。"", ""start_time"": 1.0, ""end_time"": 6.08}]"
"ASR-A978&""","ASR-A978&""-""&D978",['| 融券卖出量和融券净卖出量有什么区别？'],1,1,"[{""asr_result"": ""融券卖出量和融券净卖出量有什么区别？"", ""start_time"": 1.0, ""end_time"": 4.813}]"
"ASR-A980&""","ASR-A980&""-""&D980",['| 融券儿卖出量它为正，它不等于是把这个股票收回来了吗？'],1,1,"[{""asr_result"": ""融券卖出量它为正，它不等于是把这个股票收回来了吗？"", ""start_time"": 1.0, ""end_time"": 6.415}]"
"ASR-A982&""","ASR-A982&""-""&D982",['| 融券融券卖出量等等，于是把这股票借出来，是这个意思吧？'],1,1,"[{""asr_result"": ""融券融券卖出量等等，于是把这个股票借出来，是这个意思吧？"", ""start_time"": 1.0, ""end_time"": 5.941}]"
"ASR-A984&""","ASR-A984&""-""&D984",['| 这就这个就叫是做空，是不是？'],1,1,"[{""asr_result"": ""这就这个就叫是做空，是不是？"", ""start_time"": 1.0, ""end_time"": 3.417}]"
"ASR-A986&""","ASR-A986&""-""&D986",['| 他这一只股票有一个两融，余额是 20.89 亿。'],1,1,"[{""asr_result"": ""他这一只股票有一个两融，余额是 20.89 亿。"", ""start_time"": 1.0, ""end_time"": 5.882}]"
"ASR-A988&""","ASR-A988&""-""&D988",['| 融资余额。'],1,1,"[{""asr_result"": ""融资余额。"", ""start_time"": 1.0, ""end_time"": 2.597}]"
"ASR-A99&""-","ASR-A99&""-""&D99",['| 这个看好了。'],1,1,"[{""asr_result"": ""这个看好了。"", ""start_time"": 1.0, ""end_time"": 2.027}]"
"ASR-A990&""","ASR-A990&""-""&D990",['| 是 20.68 亿，这个，这个差，是是是，是什么东西呀？'],1,1,"[{""asr_result"": ""是 20.68 亿，这个这个差是是是是什么东西啊？"", ""start_time"": 1.0, ""end_time"": 6.699}]"
"ASR-A992&""","ASR-A992&""-""&D992",['| 明白。'],1,1,"[{""asr_result"": ""《明白》"", ""start_time"": 1.0, ""end_time"": 1.8}]"
"ASR-A994&""","ASR-A994&""-""&D994",['| 比如说我想选一只明天打算买入的股票，我现在看它的。'],1,1,"[{""asr_result"": ""比如说我想选一只明天打算买入的股票，我现在看它的。"", ""start_time"": 1.0, ""end_time"": 5.309}]"
"ASR-A996&""","ASR-A996&""-""&D996",['| 比如说我现在看一个研商科技啊？'],1,1,"[{""asr_result"": ""比如说我现在看一个岩山科技啊。"", ""start_time"": 1.0, ""end_time"": 4.007}]"
"ASR-A998&""","ASR-A998&""-""&D998","['| 不对呀，他今天研商科技，他今天竞买融资净买入额是沪的 1,403 万呢。']",1,1,"[{""asr_result"": ""不对呀，他今天岩山科技，他今天净买融资，净买入额是沪的 1403 万呢。"", ""start_time"": 1.0, ""end_time"": 8.399}]"
