group_prefix,example_uttid,missing_texts,missing_count,total_segments,asr_result_raw_example
Multiple_r,"Multiple_round_intent_unclear-A100&""-""&D100",['| 我不是让你说说答案的时候是 e、 a、 二二 b、 3C、 4D 在每个选项前加上数字吗？'],1,1,"[{""asr_result"": ""我不是让你说说答案的时候是，1A、 2B、 3C、 4D， 在每个选项前加上数字吗？"", ""start_time"": 1.0, ""end_time"": 10.709}]"
Obscured_n,Obscured_narrative_v2-session_1-1,['| 帮我看一下这本书定价多少元？'],1,1,"[{""asr_result"": ""帮我看一下这本书定价多少元？"", ""start_time"": 1.0, ""end_time"": 3.285}]"
Peace_Elit,Peace_Elite_back_1022-hpjy001,['| 我现在的位置距离卡车站有多远？能到吗？ |  | 卡车站跳了几个敌人？ |  | 帮我看看队友抽奖抽出什么空投枪了？ |  | 这个敌人的燃烧瓶也丢的太准了吧。 |  | 我手里这把枪用的是什么子弹？ |  | 这两人一起蹲墙角也太阴了吧。 |  | 我这个资源点是哪年新增的 |  | 这把MG3的皮肤叫什么来着 |  | 我开的这车叫什么名字？'],1,1,"[{""asr_result"": ""我现在的位置距离卡车站有多远？能到吗？"", ""start_time"": 1.0, ""end_time"": 4.155}, {""asr_result"": ""卡车站跳了几个敌人？"", ""start_time"": 5.155, ""end_time"": 6.96}, {""asr_result"": ""帮我看看队友抽奖抽出什么空投枪了？"", ""start_time"": 7.96, ""end_time"": 10.781}, {""asr_result"": ""这个敌人的燃烧瓶也丢的太准了吧！"", ""start_time"": 11.781, ""end_time"": 14.992}, {""asr_result"": ""我手里这把枪用的是什么子弹？"", ""start_time"": 15.992, ""end_time"": 18.22}, {""asr_result"": ""这两人一起蹲墙角也太阴了吧。"", ""start_time"": 19.22, ""end_time"": 21.902}, {""asr_result"": ""我这个资源点是哪年新增的？"", ""start_time"": 22.903, ""end_time"": 25.253}, {""asr_result"": ""这把 MG3 的皮肤叫什么来着？"", ""start_time"": 26.253, ""end_time"": 29.311}, {""asr_result"": ""我开的这车叫什么名字？"", ""start_time"": 30.311, ""end_time"": 32.206}]"
Self_aware,Self_awareness_v4-session-10-1,['| 你会唱你咖啡品味有多浓吗？'],1,1,"[{""asr_result"": ""你会唱《你咖啡品味有多浓》吗？"", ""start_time"": 1.0, ""end_time"": 3.484}]"
action_mis,"action_missing-A140&""-""&D140",['| 看看他，给我编个。'],1,1,"[{""asr_result"": ""看看他，给我编个"", ""start_time"": 1.0, ""end_time"": 2.499}]"
cfr_fullvi,cfr_fullvideo_upload-133,['| 我想去看电影应该去几楼？ |  | 停车场在几楼？ |  | 这家商场一共有几楼？'],1,1,"[{""asr_result"": ""我想去看电影，应该去几楼？"", ""start_time"": 1.0, ""end_time"": 3.158}, {""asr_result"": ""停车场在几楼？"", ""start_time"": 4.158, ""end_time"": 5.458}, {""asr_result"": ""这家商场一共有几楼？"", ""start_time"": 6.458, ""end_time"": 8.402}]"
chat_inten,chat_intention_hard_result_fullvideo_upload_Sheet1-v041_多轮意图,['| 哇，豆包，这个跑步机好大呀？ |  | 这个不适合放在家里吧？ |  | 晚上看到那个的话，我会被吓死。'],1,1,"[{""asr_result"": ""哇，豆包，这个跑步机好大呀！"", ""start_time"": 1.0, ""end_time"": 4.409}, {""asr_result"": ""这个不适合放在家里吧？"", ""start_time"": 5.409, ""end_time"": 7.511}, {""asr_result"": ""晚上看到那个的话，我会被吓死。"", ""start_time"": 8.511, ""end_time"": 11.306}]"
count_full,count_fullvideo_upload-12,['| 桌子上有几个笔记本？ |  | 桌上有几个牛奶？'],1,1,"[{""asr_result"": ""桌子上有几个笔记本？"", ""start_time"": 1.0, ""end_time"": 2.949}, {""asr_result"": ""桌上有几个牛奶？"", ""start_time"": 3.949, ""end_time"": 6.177}]"
doubao_Tec,doubao_Technology_exhibits-hhyy197,['| 这个导弹叫什么名字呀 |  | 它的首次展出时间是在什么时候呢？ |  | 这个导弹的发射方式采用了什么技术呢？ |  | 它的拦截目标是什么呢？'],1,1,"[{""asr_result"": ""这个导弹叫什么名字呀？"", ""start_time"": 1.0, ""end_time"": 2.894}, {""asr_result"": ""它的首次展出时间是在什么时候呢？"", ""start_time"": 3.894, ""end_time"": 7.002}, {""asr_result"": ""这个导弹的发射方式采用了什么技术呢？"", ""start_time"": 8.002, ""end_time"": 11.403}, {""asr_result"": ""他的拦截目标是什么呢？"", ""start_time"": 12.403, ""end_time"": 14.486}]"
doubao_ani,doubao_animals_and_plants_not_updated_video-ssthzb0119,['| 这个动物可以在水中呼吸吗？'],1,1,"[{""asr_result"": ""这个动物可以在水中呼吸吗？"", ""start_time"": 1.0, ""end_time"": 3.299}]"
doubao_art,doubao_artworks_and_crafts_video-dbksj049-1,['| 好精致呀，这是哪种金属材质的？'],1,1,"[{""asr_result"": ""好精致呀，这是哪种金属材质的？"", ""start_time"": 1.0, ""end_time"": 4.515}]"
doubao_cel,doubao_celebrity_video-ssthlwzb013,['| 这个纪念馆是为了纪念谁？ |  | 那这个被纪念的人，他是哪一年的进士？ |  | 他在哪一年被派去广东的？'],1,1,"[{""asr_result"": ""这个纪念馆是为了纪念谁？"", ""start_time"": 1.0, ""end_time"": 3.206}, {""asr_result"": ""那这个被纪念的人，他是哪一年的进士？"", ""start_time"": 4.206, ""end_time"": 7.716}, {""asr_result"": ""他在哪一年被派去广东的？"", ""start_time"": 8.716, ""end_time"": 10.782}]"
doubao_cha,doubao_chat_intention_result_fullvideo_upload_video-v006_多轮意图,['| 我准备给好朋友一个生日礼物，你帮我通过我打开的图片告诉我这个礼物的优缺点。第一个礼物的优缺点是什么？ |  | 第二个礼物的优缺点。 |  | 这个呢？ |  | 这个。'],1,1,"[{""asr_result"": ""我准备给好朋友一个生日礼物，你帮我通过我打开的图片告诉我这个礼物的优缺点。第一个礼物的优缺点是什么？"", ""start_time"": 1.0, ""end_time"": 9.872}, {""asr_result"": ""第 2 个礼物的优缺点。"", ""start_time"": 10.872, ""end_time"": 12.628}, {""asr_result"": ""这个呢？"", ""start_time"": 13.628, ""end_time"": 14.428}, {""asr_result"": ""这个。"", ""start_time"": 15.428, ""end_time"": 16.98}]"
doubao_cou,doubao_counterfactual_hard_result_fullvideo_video-v024_反事实拒答,['| 你看这个指压板它大概有多大？ |  | 你看这只铅笔，我用转笔刀削的怎么样，需不需要再把它削尖一点？'],1,1,"[{""asr_result"": ""你看这个指压板，它大概有多大？"", ""start_time"": 1.0, ""end_time"": 3.314}, {""asr_result"": ""你看这支铅笔，我用转笔刀削的怎么样？需不需要再把它削尖一点？"", ""start_time"": 4.314, ""end_time"": 9.476}]"
doubao_del,doubao_delicacy_video-hhyy181,['| 这是在制作什么食物呀？ |  | 那长沙地区的这种食物，它的主要制作食材是什么呀 |  | 它吃起来是什么口感呢？'],1,1,"[{""asr_result"": ""这是在制作什么食物呀？"", ""start_time"": 1.0, ""end_time"": 3.034}, {""asr_result"": ""那长沙地区的这种食物，它的主要制作食材是什么呀？"", ""start_time"": 4.034, ""end_time"": 8.5}, {""asr_result"": ""它吃起来是什么口感呢？"", ""start_time"": 9.5, ""end_time"": 11.511}]"
doubao_exh,doubao_exhibition_of_cultural_relics_video-ssthcs250,['| 这个文物叫什么名字？ |  | 海昏侯墓里一共出土了几件这样的文物？'],1,1,"[{""asr_result"": ""这个文物叫什么名字？"", ""start_time"": 1.0, ""end_time"": 2.606}, {""asr_result"": ""海昏侯墓里一共出土了几件这样的文物？"", ""start_time"": 3.606, ""end_time"": 7.01}]"
doubao_fes,doubao_festival_customs_video-ssthcs263,['| 我正在查干湖，现在这是什么活动啊？'],1,1,"[{""asr_result"": ""我正在查干湖，现在这是什么活动啊？"", ""start_time"": 1.0, ""end_time"": 3.893}]"
doubao_get,doubao_get_to_know_the_game_video-rsyx1084,['| 这个游戏和保卫萝卜好像啊。是一家工作室的产品吗？不是的话，这是哪家出品的啊？ |  | 现在哪种植物可以合成升级啊？ |  | 这个香蕉它需要用几块田地？ |  | 这个粉色的花很漂亮，她在游戏中叫什么？ |  | 我现在还有多少生命值？'],1,1,"[{""asr_result"": ""这个游戏和保卫萝卜好像啊，是一家工作室的产品吗？不是的话，这是哪家出品的啊？"", ""start_time"": 1.0, ""end_time"": 8.713}, {""asr_result"": ""现在哪种植物可以合成升级啊？"", ""start_time"": 9.713, ""end_time"": 12.397}, {""asr_result"": ""这个香蕉它需要用几块田地？"", ""start_time"": 13.397, ""end_time"": 16.275}, {""asr_result"": ""这个粉色的花很漂亮，它在游戏中叫什么？"", ""start_time"": 17.275, ""end_time"": 21.285}, {""asr_result"": ""我现在还有多少生命值？"", ""start_time"": 22.285, ""end_time"": 24.09}]"
doubao_ins,doubao_instruction_following_result_fullvideo_upload_video-v007_回复风格,['| 我在做英语语法填空。帮我翻译一下第61题所在的句子。 |  | 第61题的答案是什么？做题思路是什么？'],1,1,"[{""asr_result"": ""我在做英语语法填空，帮我翻译一下第 61 题所在的句子。"", ""start_time"": 1.0, ""end_time"": 5.918}, {""asr_result"": ""第 61 题的答案是什么？做题思路是什么？"", ""start_time"": 6.918, ""end_time"": 10.598}]"
doubao_lan,doubao_landmark_building_video-ssthzb0244,['| 这个景点叫什么名字？ |  | 这个景点哪年创建的？ |  | 这个景点是谁设计的？'],1,1,"[{""asr_result"": ""这个景点叫什么名字？"", ""start_time"": 1.0, ""end_time"": 3.061}, {""asr_result"": ""这个景点哪年创建的？"", ""start_time"": 4.061, ""end_time"": 6.132}, {""asr_result"": ""这个景点是谁设计的？"", ""start_time"": 7.132, ""end_time"": 9.232}]"
doubao_nat,doubao_natural_landscape_video-gongkun04,['| 这座山在哪个国家？ |  | 这座山主峰海拔多少米？ |  | 这座山有几个主要的登山口？ |  | 这座山是第几个世界文化遗产？ |  | 至今为止这座山在山体形成过程中，大致可以分为几个阶段？ |  | 能够考证这座山喷发年代的最早的文字记录是什么？ |  | 每年的几月份是攀登这座山的最佳季节？ |  | 这座山主要的登山路线有哪些？ |  | 围绕这座山顶火山口走一圈需要多长时间？ |  | 这座山是什么时候列入世界文化遗产的？'],1,1,"[{""asr_result"": ""这座山在哪个国家？"", ""start_time"": 1.0, ""end_time"": 2.952}, {""asr_result"": ""这座山主峰海拔多少米？"", ""start_time"": 3.952, ""end_time"": 6.157}, {""asr_result"": ""这座山有几个主要的登山口？"", ""start_time"": 7.157, ""end_time"": 10.028}, {""asr_result"": ""这座山是第几个世界文化遗产？"", ""start_time"": 11.028, ""end_time"": 13.858}, {""asr_result"": ""至今为止，这座山在山体形成过程中，大致可以分为几个阶段？"", ""start_time"": 14.858, ""end_time"": 20.498}, {""asr_result"": ""能够考证这座山喷发年代的最早的文字记录是什么？"", ""start_time"": 21.498, ""end_time"": 26.196}, {""asr_result"": ""每年的几月份是攀登这座山的最佳季节？"", ""start_time"": 27.196, ""end_time"": 30.603}, {""asr_result"": ""这座山主要的登山路线有哪些？"", ""start_time"": 31.603, ""end_time"": 34.554}, {""asr_result"": ""围绕这座山顶火山口走一圈需要多长时间？"", ""start_time"": 35.554, ""end_time"": 39.132}, {""asr_result"": ""这座山是什么时候列入世界文化遗产的？"", ""start_time"": 40.132, ""end_time"": 43.541}]"
doubao_vid,doubao_video_call_specificity_video-ssthtyx04,['| 眉毛应该怎么画啊，给我详细的步骤 |  | 鼻子应该怎么修容呢'],1,1,"[{""asr_result"": ""眉毛应该怎么画啊？给我详细的步骤。"", ""start_time"": 1.0, ""end_time"": 3.897}, {""asr_result"": ""鼻子应该怎么修容呢？"", ""start_time"": 4.897, ""end_time"": 6.572}]"
education_,education_autoeval-003ffa45c08c98669106e48161aff515967b3e91a0dd258051c8289a2af6e3e1-56,['| 什么意思？你就直接说哪错了嘛，我怎么听不懂？'],1,1,"[{""asr_result"": ""什么意思？你就直接说哪错了嘛，我怎么听不懂？"", ""start_time"": 1.0, ""end_time"": 5.56}]"
frs_fullvi,frs_fullvideo_upload-6,['| 这个题怎么做？ |  | 那这个题怎么做啊？ |  | 那刚才那一页第三列的第一道题怎么做？'],1,1,"[{""asr_result"": ""这个题怎么做？"", ""start_time"": 1.0, ""end_time"": 2.105}, {""asr_result"": ""那这个题怎么做啊？"", ""start_time"": 3.105, ""end_time"": 4.611}, {""asr_result"": ""那刚才那一页第 3 列的第一道题怎么做？"", ""start_time"": 5.611, ""end_time"": 8.683}]"
instructio,instruction_following_hard_result_fullvideo_upload-v039_回复风格,['| 我接下来给你看的题目，你需要按顺序告诉我解题思路、正确的答案和做这道题需要用到的公式，你听明白了吗？ |  | 看这道第2小题。 |  | 帮我看一下这道大题，你直接用英文告诉我解题思路，不要出现任何阿拉伯数字和中文，最后告诉我正确答案是什么，你可以做到吗？ |  | 看这道题。'],1,1,"[{""asr_result"": ""我接下来给你看的题目，你需要按顺序告诉我解题思路、正确的答案和做这道题需要用到的公式，你听明白了吗？"", ""start_time"": 1.0, ""end_time"": 9.811}, {""asr_result"": ""看这道第 2 小题。"", ""start_time"": 10.811, ""end_time"": 12.505}, {""asr_result"": ""帮我看一下这道大题，你直接用英文告诉我解题思路，不要出现任何阿拉伯数字和中文，最后告诉我正确答案是什么，你可以做到吗？"", ""start_time"": 13.505, ""end_time"": 23.956}, {""asr_result"": ""看这道题。"", ""start_time"": 24.955, ""end_time"": 25.905}]"
long_ocr_f,long_ocr_fullvideo_upload-1,['| 帮我读一下第1段。 |  | 帮我提取一下第1段的文字内容。 |  | 给我读一下第2段到第4段的内容。'],1,1,"[{""asr_result"": ""帮我读一下第一段。"", ""start_time"": 1.0, ""end_time"": 2.28}, {""asr_result"": ""帮我提取一下第一段的文字内容。"", ""start_time"": 3.28, ""end_time"": 5.709}, {""asr_result"": ""给我读一下第二段到第四段的内容。"", ""start_time"": 6.709, ""end_time"": 9.57}]"
ocrv1_full,ocrv1_fullvideo_upload-5,['| 帮我把这一行字提取出来。 |  | 最右侧这一列字，帮我全部提取出来。 |  | 请帮我把从右手边数第三列字，全部提取出来。'],1,1,"[{""asr_result"": ""帮我把这一行字提取出来。"", ""start_time"": 1.0, ""end_time"": 2.815}, {""asr_result"": ""最右侧这一列字，帮我全部提取出来。"", ""start_time"": 3.815, ""end_time"": 7.05}, {""asr_result"": ""请帮我把从右手边数第 3 列字全部提取出来。"", ""start_time"": 8.05, ""end_time"": 12.868}]"
ocrv2_full,ocrv2_fullvideo_upload-19,['| 提取这一道题的题目，不需要提取答案。 |  | 这一题我写的答案是什么？ |  | 这道题的题目以及我的答案是什么？'],1,1,"[{""asr_result"": ""提取这一道题的题目，不需要提取答案。"", ""start_time"": 1.0, ""end_time"": 3.956}, {""asr_result"": ""这一题我写的答案是什么？"", ""start_time"": 4.956, ""end_time"": 7.425}, {""asr_result"": ""这道题的题目以及我的答案是什么？"", ""start_time"": 8.425, ""end_time"": 11.532}]"
previous_r,"previous_reference_ambiguity-A10&""-""&D10",['| 这个字怎么读？'],1,1,"[{""asr_result"": ""这个字怎么读？"", ""start_time"": 1.0, ""end_time"": 2.159}]"
related_vi,"related_visual_reference_blur-A1160&""-""&D1160",['| 我操，豆包，那这道题怎么写？'],1,1,"[{""asr_result"": ""卧槽，豆包，那这道题怎么写？"", ""start_time"": 1.0, ""end_time"": 4.009}]"
sfr_fullvi,sfr_fullvideo_upload-163,['| 这个叫什么名字呀？ |  | 这几个字怎么读？ |  | 这个叫什么呀？ |  | 那这个呢？ |  | 这个是什么呀？'],1,1,"[{""asr_result"": ""这个叫什么名字呀？"", ""start_time"": 1.0, ""end_time"": 2.705}, {""asr_result"": ""这几个字怎么读？"", ""start_time"": 3.705, ""end_time"": 4.919}, {""asr_result"": ""这个叫什么呀？"", ""start_time"": 5.919, ""end_time"": 7.188}, {""asr_result"": ""那这个呢？"", ""start_time"": 8.188, ""end_time"": 9.084}, {""asr_result"": ""这个是什么呀？"", ""start_time"": 10.084, ""end_time"": 11.303}]"
spatial_un,spatial_understanding_result_fullvideo_upload-v002_空间理解,['| 你帮我看看淘宝这个APP在手机屏幕的哪个方位啊？ |  | 我想用这个淘宝搜索一下物品，我应该在手机屏幕的哪个地方点击？什么方位？ |  | 如果我想要拍照去搜索某一个东西，我应该点击哪里呀？ |  | 我想买一个蓝色吊带，目前所展示的哪一个更符合我的要求，他具体的位置在哪里？'],1,1,"[{""asr_result"": ""你帮我看看淘宝这个 APP 在手机屏幕的哪个方位啊？"", ""start_time"": 1.0, ""end_time"": 4.683}, {""asr_result"": ""我想用这个淘宝搜索一下物品，我应该在手机屏幕的哪个地方点击？什么方位？"", ""start_time"": 5.683, ""end_time"": 12.049}, {""asr_result"": ""如果我想要拍照去搜索某一个东西，我应该点击哪里呀？"", ""start_time"": 13.049, ""end_time"": 17.941}, {""asr_result"": ""我想买一个蓝色吊带，目前所展示的哪一个更符合我的要求？它具体的位置在哪里？"", ""start_time"": 18.941, ""end_time"": 25.354}]"
subject_mi,"subject_missing-A103&""-""&D103",['| 我天，这么多动物，以后就不成，以后就不愁肉了。'],1,1,"[{""asr_result"": ""我天，这么多动物，以后就不成，以后就不愁肉了。"", ""start_time"": 1.0, ""end_time"": 5.708}]"
tfr_fullvi,tfr_fullvideo_upload-19,['| 我面前的这个是什么呢？ |  | 这是什么物品呀？ |  | 这是可以坐人的吗？ |  | 我眼前的这个是什么？ |  | 刚才第一次出现的的凳子是什么颜色的呢？'],1,1,"[{""asr_result"": ""我面前的这个是什么呢？"", ""start_time"": 1.0, ""end_time"": 2.673}, {""asr_result"": ""这是什么物品呀？"", ""start_time"": 3.673, ""end_time"": 5.171}, {""asr_result"": ""这是可以做人的吗？"", ""start_time"": 6.171, ""end_time"": 7.88}, {""asr_result"": ""我眼前的这个是什么？"", ""start_time"": 8.879, ""end_time"": 10.354}, {""asr_result"": ""刚才第一次出现的的凳子是什么颜色的呢？"", ""start_time"": 11.354, ""end_time"": 14.64}]"
topic_adva,"topic_advancement_intent_ambiguity-A10&""-""&D10",['| 我不知道选啥，所以我才问你的呀。'],1,1,"[{""asr_result"": ""我不知道选啥，所以我才问你的呀。"", ""start_time"": 1.0, ""end_time"": 3.905}]"
topic_deve,"topic_development_direction_is_vague-A672&""-""&D672",['| 我打个电话。'],1,1,"[{""asr_result"": ""我打个电话。"", ""start_time"": 1.0, ""end_time"": 1.946}]"
vlm video飞,vlm video飞书表格上传hdfs—datacard - Sheet7 (1)-3,['| 选择题第五题选什么？ |  | 刚才多选题里的第16小题，该怎么做？'],1,1,"[{""asr_result"": ""选择题第 5 题选什么？"", ""start_time"": 1.0, ""end_time"": 3.039}, {""asr_result"": ""刚才多选题里的第 16 小题该怎么做？"", ""start_time"": 4.039, ""end_time"": 7.54}]"
wangzheron,wangzherongyan-1-v006,['| 对面这是什么英雄？ |  | 这里我可以直接清线了吗，为什么？ |  | 这里我要上去和他抢野怪嘛？ |  | 那我现在可以去清线嘛？ |  | 这里我要去支援龙团嘛？ |  | 我被谁击飞了？ |  | 这三道波是谁的技能？'],1,1,"[{""asr_result"": ""对面这是什么英雄？"", ""start_time"": 1.0, ""end_time"": 2.5}, {""asr_result"": ""这里我可以直接清线了吗？为什么？"", ""start_time"": 3.5, ""end_time"": 6.526}, {""asr_result"": ""这里我要上去和他抢野怪吗？"", ""start_time"": 7.526, ""end_time"": 9.875}, {""asr_result"": ""那我现在可以去青县吗？"", ""start_time"": 10.875, ""end_time"": 12.776}, {""asr_result"": ""这里我要去支援龙团吗？"", ""start_time"": 13.776, ""end_time"": 15.805}, {""asr_result"": ""我被谁击飞了？"", ""start_time"": 16.805, ""end_time"": 18.152}, {""asr_result"": ""这 3 道波是谁的技能？"", ""start_time"": 19.152, ""end_time"": 21.449}]"
word_count,word_counting_result_fullvideo_upload_Sheet1-v010_文字计数,['| 数数红色的字体有多少个字？'],1,1,"[{""asr_result"": ""数数红色的字体有多少个字？"", ""start_time"": 1.0, ""end_time"": 3.484}]"
实时通话自动评测上传,实时通话自动评测上传表0303 - 总上传表0401（去除10轮以上）整合-vidssth008,['| 我身边经过了几个撑伞的行人？ |  | 刚刚绿色广告牌上的电话号码是什么颜色的？ |  | 我现在向正南方行走，你知道星巴克的大门朝向是哪里吗？ |  | 我一共经过了几个十字路口？ |  | 现在我左手边的店铺门朝向哪里？ |  | 20秒前，经过我身边的那个人拿着什么颜色的雨伞？ |  | 刚刚那个拿着黄色雨伞的小姐姐伞把上挂的包是什么颜色的？ |  | 这是哪个地铁站？ |  | 它位于首尔的哪个区？ |  | 从两分钟前到现在，我身边经过了几个撑伞的行人？'],1,1,"[{""asr_result"": ""我身边经过了几个撑伞的行人。"", ""start_time"": 1.0, ""end_time"": 3.484}, {""asr_result"": ""刚刚绿色广告牌上的电话号码是什么颜色的？"", ""start_time"": 4.484, ""end_time"": 7.891}, {""asr_result"": ""我现在向正南方行走，你知道星巴克的大门朝向是哪里吗？"", ""start_time"": 8.891, ""end_time"": 14.001}, {""asr_result"": ""我一共经过了几个十字路口？"", ""start_time"": 15.001, ""end_time"": 17.551}, {""asr_result"": ""现在我左手边的店铺门朝向哪里？"", ""start_time"": 18.551, ""end_time"": 21.384}, {""asr_result"": ""20 秒前经过我身边的那个人拿着什么颜色的雨伞？"", ""start_time"": 22.384, ""end_time"": 26.595}, {""asr_result"": ""刚刚那个拿着黄色雨伞的小姐姐，伞把上挂的包是什么颜色的？"", ""start_time"": 27.595, ""end_time"": 32.316}, {""asr_result"": ""这是哪个地铁站啊？"", ""start_time"": 33.316, ""end_time"": 34.94}, {""asr_result"": ""它位于首尔的哪个区？"", ""start_time"": 35.94, ""end_time"": 37.854}, {""asr_result"": ""从两分钟前到现在，我身边经过了几个撑伞的行人？"", ""start_time"": 38.854, ""end_time"": 43.36}]"
认识游戏-整合视频上,认识游戏-整合视频上传表-1022 - Sheet1-rsyx0253,['| 这是什么游戏 |  | 这个游戏是哪个公司制作的 |  | 这个蓝色的角色是哪个阵营的 |  | 她手上展示的这个武器叫什么 |  | 她手上这个武器的类型是什么'],1,1,"[{""asr_result"": ""这是什么游戏？"", ""start_time"": 1.0, ""end_time"": 2.405}, {""asr_result"": ""这个游戏是哪个公司制作的？"", ""start_time"": 3.405, ""end_time"": 6.002}, {""asr_result"": ""这个蓝色的角色是哪个阵营的？"", ""start_time"": 7.002, ""end_time"": 9.482}, {""asr_result"": ""他手上展示的这个武器叫什么？"", ""start_time"": 10.482, ""end_time"": 12.974}, {""asr_result"": ""他手上这个武器的类型是什么？"", ""start_time"": 13.974, ""end_time"": 16.459}]"
